51,2015-10-27 14:36:53,7,62.3,62.6,-264.3,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,4.996,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
52,2015-10-27 14:36:53,7,62.3,62.6,-264.3,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,4.996,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2000-00-00 00:00:00,7,62.3,62.6,-263.1,100,100,3.247,108,0,0,3.247,27,0,-40,20,67,0,Normal,Off,Off,On,Off,On,Off,Open,Close,0,0,158.4,0,0,0,0,0A80020000000000,0000000000000000,0000000000000000,000000000000000,3
55,2015-10-27 14:37:02,7,62.3,62.6,-264.1,100,100,3.247,108,0,0,3.247,27,0,-40,20,67,-263.7,Normal,Off,Off,On,Off,On,Off,Open,Close,0,0,158.4,0,0,0,0,0A80020000000000,0000000000000000,0000000000000000,000000000000000,3
56,2015-10-27 14:37:03,7,62.3,62.6,-264.1,100,100,3.247,108,0,0,3.247,27,0,-40,20,67,-263.7,Normal,Off,Off,On,Off,On,Off,Open,Close,0,0,158.4,0.131,0,0,0,0A80020000000000,CC0C000300000000,0000000000000000,000000000000000,3
57,2015-10-27 14:37:04,7,62.3,62.6,-264.2,100,100,3.247,108,0,0,3.247,27,0,-40,20,67,-263.7,Normal,Off,Off,On,Off,On,Off,Open,Close,0,0,158.4,0.394,0,0,0,0A80020000000000,CCCC0C0300000000,0000000000000000,000000000000000,3
58,2015-10-27 14:37:05,7,62.3,62.6,-262.7,100,100,3.247,108,0,0,3.247,27,0,-40,20,67,-263.7,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,0.394,0,0,0,0A80020000000000,CCCC0C0300000000,0000000000000000,000000000000000,3
59,2015-10-27 14:37:06,7,62.3,62.6,-264,100,100,3.247,108,3.2,61,0.047,27,13,20,20,7,-263.7,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,0.525,0,0,0,0A80020300000000,CCCC0C0300000000,0000000000000000,000000000000000,3
60,2015-10-27 14:37:07,7,62.3,62.6,-263.4,100,100,3.247,108,3.2,61,0.047,27,13,20,20,7,-263.7,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,0.788,0,0,0,0A80020300000000,CCCC0C0300000000,0000000000000000,000000000000000,3
61,2015-10-27 14:37:08,7,62.3,62.6,-263.7,100,100,3.247,108,3.2,61,0.047,27,13,20,20,7,-263.7,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,0.788,0,0,0,0A80020300000000,0CC00C0300000000,0000000000000000,000000000000000,3
62,2015-10-27 14:37:09,7,62.3,62.6,-262.4,100,100,3.247,108,3.2,61,0.047,27,13,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,0.92,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
63,2015-10-27 14:37:10,7,62.3,62.6,-263.3,100,100,3.247,108,3.2,61,0.047,27,13,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,1.183,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
64,2015-10-27 14:37:11,7,62.3,62.6,-263.6,100,100,3.247,108,3.2,61,0.047,27,13,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,1.183,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
65,2015-10-27 14:37:12,7,62.3,62.6,-262.7,100,100,3.247,108,3.2,61,0.047,27,13,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,1.314,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
66,2015-10-27 14:37:13,7,62.3,62.6,-263.1,100,100,3.247,108,3.2,61,0.047,27,13,20,20,7,-263.9,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,1.577,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
67,2015-10-27 14:37:14,7,62.3,62.6,-264.2,100,100,3.247,108,3.2,61,0.047,27,13,20,20,7,-263.9,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,1.577,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
68,2015-10-27 14:37:15,7,62.3,62.6,-264.3,100,100,3.247,108,3.2,61,0.047,27,13,20,20,7,-263.9,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,1.709,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
69,2015-10-27 14:37:16,7,62.3,62.6,-264.4,100,100,3.247,108,3.2,1,0.047,27,13,20,20,7,-263.9,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,1.972,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
70,2015-10-27 14:37:17,7,62.3,62.6,-264,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.9,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,1.972,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
71,2015-10-27 14:37:18,7,62.3,62.6,-263.3,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.9,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,2.103,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
72,2015-10-27 14:37:19,7,62.3,62.6,-264.3,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,2.366,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
73,2015-10-27 14:37:20,7,62.3,62.6,-264.3,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,2.366,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
74,2015-10-27 14:37:21,7,62.3,62.6,-263.6,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,2.498,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
75,2015-10-27 14:37:22,7,62.3,62.6,-262.9,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,2.761,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
76,2015-10-27 14:37:23,7,62.3,62.6,-264,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,2.761,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
77,2015-10-27 14:37:24,7,62.3,62.6,-264.4,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.7,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,2.892,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
78,2015-10-27 14:37:25,7,62.3,62.6,-262.9,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.7,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,3.155,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
79,2015-10-27 14:37:26,7,62.3,62.6,-264.2,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.7,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,3.155,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
